datetime,nat_demand,holiday,school,Price,Panama_Temperature,Panama_Humidity,Panama_LiquidWater,Panama_WindSpeed,Peak_Hour
05-01-2015 02:00,901.5402,0,0,10998.79044,23.75813192,0.01699073,0.037044525,13.05752963,0
05-01-2015 03:00,887.7822,0,0,10830.94284,23.73834635,0.01698051,0.041507721,13.44859583,0
05-01-2015 04:00,881.0019,0,0,10748.22318,23.76050212,0.016985323,0.043315887,13.72936634,0
05-01-2015 05:00,885.4197,0,0,10802.12034,23.78611654,0.017005726,0.043485005,13.82906948,0
05-01-2015 06:00,902.0863,0,0,11005.45286,23.84465942,0.01704402,0.046075184,13.99359478,0
05-01-2015 07:00,1037.157,0,0,12653.3154,24.5444987,0.01729346,0.048503876,15.59428415,0
05-01-2015 08:00,1191.9135,0,0,14541.3447,25.77356364,0.017464145,0.049705505,17.99195582,0
05-01-2015 09:00,1319.8159,0,0,16101.75398,26.96061605,0.017418501,0.046571096,19.39371898,0
05-01-2015 10:00,1383.0651,0,0,16873.39422,27.92133993,0.017413379,0.04995346,19.59965585,0
05-01-2015 11:00,1415.1816,0,0,17265.21552,28.63499349,0.017387773,0.056493123,19.51731463,0
05-01-2015 12:00,1398.8659,0,0,17066.16398,29.0576416,0.017316377,0.056199391,19.31582718,0
05-01-2015 13:00,1430.5514,0,0,17452.72708,29.2100057,0.017232409,0.050666808,19.13911593,0
05-01-2015 14:00,1413.9896,0,0,17250.67312,29.05081584,0.017133335,0.046757062,19.05671943,0
05-01-2015 15:00,1378.7528,0,0,16820.78416,28.59255371,0.017067234,0.040925702,18.96115845,0
05-01-2015 16:00,1292.2593,0,0,15765.56346,27.83933919,0.01709519,0.033658425,18.13524154,0
05-01-2015 17:00,1178.1032,0,0,14372.85904,26.6891215,0.017219636,0.034295877,16.2783949,0
05-01-2015 18:00,1188.0149,0,0,14493.78178,25.3544047,0.017293178,0.043950398,14.20269736,0
05-01-2015 19:00,1207.7648,0,0,14734.73056,24.81865845,0.017270059,0.044403711,14.07390478,0
05-01-2015 20:00,1156.6583,0,0,14111.23126,24.53843587,0.017163031,0.039999009,14.2297755,0
05-01-2015 21:00,1114.1973,0,0,13593.20706,24.32733561,0.017020453,0.034577051,14.31546832,0
05-01-2015 22:00,1066.7578,0,0,13014.44516,24.15928548,0.016910992,0.031484127,15.05564615,0
05-01-2015 23:00,1002.3568,0,0,12228.75296,24.0197998,0.016821919,0.033149401,15.88882643,0
06-01-2015 00:00,931.5394,0,0,11364.78068,23.90612183,0.016730341,0.03825887,16.48142726,0
06-01-2015 01:00,914.6895,0,0,11159.2119,23.77697144,0.01668457,0.040337881,16.7642398,0
06-01-2015 02:00,890.8448,0,0,10868.30656,23.69171549,0.016692179,0.039938609,16.86571416,0
06-01-2015 03:00,869.0447,0,0,10602.34534,23.64131063,0.016637502,0.042719524,16.89768582,0
06-01-2015 04:00,852.4821,0,0,10400.28162,23.57969564,0.016586704,0.041800817,16.56499676,0
06-01-2015 05:00,891.2575,0,0,10873.3415,23.54028727,0.016556313,0.041212717,16.13273891,0
06-01-2015 06:00,895.6612,0,0,10927.06664,23.53828328,0.016533512,0.042809805,15.54492251,0
06-01-2015 07:00,1006.3031,0,0,12276.89782,24.2210022,0.016772669,0.043732961,16.48382312,0
06-01-2015 08:00,1183.9851,0,0,14444.61822,25.4534139,0.017041059,0.046695073,18.21519684,0
06-01-2015 09:00,1311.9373,0,0,16005.63506,26.66856283,0.017163281,0.044163704,19.11031783,0
06-01-2015 10:00,1384.2441,0,0,16887.77802,27.76090902,0.017214275,0.03954633,19.0206751,0
06-01-2015 11:00,1401.9173,0,0,17103.39106,28.58427327,0.017219399,0.036040147,18.43817145,0
06-01-2015 12:00,1415.6382,0,0,17270.78604,29.08886108,0.017193936,0.03282388,17.6970595,0
06-01-2015 13:00,1437.47,0,0,17537.134,29.27235311,0.017143051,0.031589111,17.09230303,0
06-01-2015 14:00,1430.0527,0,0,17446.64294,29.13649902,0.01706424,0.034584046,16.75097546,0
06-01-2015 15:00,1383.4537,0,0,16878.13514,28.69098307,0.016962578,0.03495431,16.54181884,0
06-01-2015 16:00,1325.206,0,0,16167.5132,27.90911255,0.016939768,0.033159256,16.11886614,0
06-01-2015 17:00,1166.9817,0,0,14237.17674,26.68272298,0.017054282,0.043202717,14.7439555,0
06-01-2015 18:00,1163.0865,0,0,14189.6553,25.20516357,0.017046706,0.050866445,12.89787261,0
06-01-2015 19:00,1197.1559,0,0,14605.30198,24.51707357,0.016922145,0.049728392,12.40311208,0
06-01-2015 20:00,1155.743,0,0,14100.0646,24.13556315,0.016746727,0.047911325,12.23019132,0
06-01-2015 21:00,1116.5382,0,0,13621.76604,23.83756917,0.016632334,0.045622508,11.66676242,0
06-01-2015 22:00,1086.2051,0,0,13251.70222,23.59087524,0.016581501,0.041273753,11.60559124,0
06-01-2015 23:00,1030.0292,0,0,12566.35624,23.36792399,0.016505217,0.041404725,11.77445565,0
07-01-2015 00:00,979.6728,0,0,11952.00816,23.17780965,0.016385691,0.042289734,12.0801299,0
07-01-2015 01:00,940.4568,0,0,11473.57296,23.01689046,0.016300507,0.043613433,12.27619945,0
07-01-2015 02:00,908.5931,0,0,11084.83582,22.8942098,0.016215338,0.043677011,12.53783691,0
07-01-2015 03:00,886.4675,0,0,10814.9035,22.78631999,0.016123814,0.042628607,12.843221,0
07-01-2015 04:00,876.4283,0,0,10692.42526,22.69383138,0.016056436,0.038978577,12.76572252,0
07-01-2015 05:00,892.4143,0,0,10887.45446,22.60549316,0.016001722,0.035377185,12.50698594,0
07-01-2015 06:00,907.9188,0,0,11076.60936,22.57652181,0.015980045,0.035000483,12.27760351,0
07-01-2015 07:00,1010.5448,0,0,12328.64656,23.40513509,0.016184747,0.032344817,14.07163317,0
07-01-2015 08:00,1164.6559,0,0,14208.80198,24.78349202,0.016406018,0.035154977,15.96235052,0
07-01-2015 09:00,1293.9383,0,0,15786.04726,26.17822673,0.016458258,0.03554535,17.1644149,0
07-01-2015 10:00,1366.6676,0,0,16673.34472,27.27961629,0.01647386,0.038594564,17.67711279,0
07-01-2015 11:00,1390.9173,0,0,16969.19106,28.05594279,0.016499665,0.045758565,17.96271474,0
07-01-2015 12:00,1383.5812,0,0,16879.69064,28.52919922,0.016564612,0.052474975,18.01511562,0
07-01-2015 13:00,1407.7425,0,0,17174.4585,28.72872314,0.016609152,0.051307679,18.09302015,0
07-01-2015 14:00,1408.6819,0,0,17185.91918,28.61461792,0.016644754,0.049372355,18.29882614,0
07-01-2015 15:00,1362.4042,0,0,16621.33124,28.18445231,0.016611671,0.046028774,18.48008999,0
07-01-2015 16:00,1286.8121,0,0,15699.10762,27.41136068,0.016598978,0.047526678,17.89616787,0
07-01-2015 17:00,1179.9351,0,0,14395.20822,26.23169352,0.016689349,0.057559332,16.24281451,0
07-01-2015 18:00,1182.7732,0,0,14429.83304,24.9098348,0.016735292,0.066215516,14.11928395,0
07-01-2015 19:00,1206.2524,0,0,14716.27928,24.34122111,0.016705106,0.068895977,13.14576679,0
07-01-2015 20:00,1143.2591,0,0,13947.76102,24.0161377,0.016639486,0.068707782,12.48331436,0
07-01-2015 21:00,1138.631,0,0,13891.2982,23.73550822,0.016586702,0.065971374,11.76117563,0
07-01-2015 22:00,1095.4537,0,0,13364.53514,23.51733805,0.016541548,0.065625508,11.4944769,0
07-01-2015 23:00,1044.1697,0,0,12738.87034,23.34287923,0.016562334,0.064804077,11.22245232,0
08-01-2015 00:00,985.8912,0,0,12027.87264,23.19496053,0.016580399,0.062690736,11.35157671,0
08-01-2015 01:00,962.4068,0,0,11741.36296,23.0638265,0.016573068,0.060653686,11.85081998,0
08-01-2015 02:00,928.1036,0,0,11322.86392,22.981073,0.016547856,0.060854595,12.34947925,0
08-01-2015 03:00,917.9997,0,0,11199.59634,22.90534871,0.016544275,0.063069661,12.60805261,0
08-01-2015 04:00,910.9537,0,0,11113.63514,22.84075317,0.016480994,0.06851705,13.07717693,0
08-01-2015 05:00,928.724,0,0,11330.4328,22.79400024,0.016399132,0.066594441,13.36095418,0
08-01-2015 06:00,931.4314,0,0,11363.46308,22.8213033,0.016340478,0.060646056,13.6742751,0
08-01-2015 07:00,1033.7357,0,0,12611.57554,23.55921834,0.016486433,0.063293457,15.8585587,0
08-01-2015 08:00,1186.5044,0,0,14475.35368,24.8024231,0.016658239,0.067647298,18.40545936,0
08-01-2015 09:00,1275.112,0,0,15556.3664,26.07701009,0.016533687,0.06972758,20.23667451,0
08-01-2015 10:00,1348.951,0,0,16457.2022,27.11552327,0.016410431,0.06799825,20.68824989,0
08-01-2015 11:00,1365.6284,0,0,16660.66648,27.84586995,0.016388877,0.068028768,20.52680935,0
08-01-2015 12:00,1343.4717,0,0,16390.35474,28.26874186,0.016376178,0.066777547,20.15443209,0
08-01-2015 13:00,1371.5959,0,0,16733.46998,28.39353841,0.016332256,0.06919861,19.83533577,0
08-01-2015 14:00,1383.9909,0,0,16884.68898,28.22486776,0.01627208,0.066212973,19.74789588,0
08-01-2015 15:00,1333.5524,0,0,16269.33928,27.79754028,0.016203002,0.055959065,19.80732035,0
08-01-2015 16:00,1255.568,0,0,15317.9296,27.03163045,0.016181064,0.047706603,19.45810889,0
08-01-2015 17:00,1142.0101,0,0,13932.52322,25.87410889,0.016232898,0.055575053,18.20777935,0
08-01-2015 18:00,1188.5847,0,0,14500.73334,24.67911174,0.016236649,0.067232767,16.78552553,0
08-01-2015 19:00,1172.1282,0,0,14299.96404,24.21753337,0.016211074,0.062675476,16.50335729,0
08-01-2015 20:00,1136.7167,0,0,13867.94374,24.07064209,0.016144918,0.053977967,16.4112837,0
08-01-2015 21:00,1111.7702,0,0,13563.59644,23.9664856,0.016066105,0.04662323,16.25737787,0
08-01-2015 22:00,1069.2922,0,0,13045.36484,23.82875977,0.015965621,0.044682821,16.28121435,0
08-01-2015 23:00,1017.9603,0,0,12419.11566,23.66567383,0.01591329,0.043009439,15.97691886,0
09-01-2015 00:00,977.2739,1,0,11922.74158,23.51737874,0.015888826,0.044560749,15.63545935,0
09-01-2015 01:00,943.6081,1,0,11512.01882,23.4030599,0.015878446,0.047121683,15.457507,0
09-01-2015 02:00,917.064,1,0,11188.1808,23.32246297,0.01590763,0.050170898,15.20576089,0
09-01-2015 03:00,895.9092,1,0,10930.09224,23.29148763,0.015914149,0.05938975,15.05151139,0
09-01-2015 04:00,885.272,1,0,10800.3184,23.30068359,0.015908073,0.072840373,14.9035631,0
09-01-2015 05:00,884.8111,1,0,10794.69542,23.35420125,0.015915991,0.080647788,14.8803067,0
09-01-2015 06:00,866.5622,1,0,10572.05884,23.41034342,0.015922559,0.080352783,14.74851479,0
09-01-2015 07:00,883.0248,1,0,10772.90256,23.99630127,0.016113277,0.070648192,16.00878488,0
09-01-2015 08:00,953.57,1,0,11633.554,25.03158976,0.016300736,0.060473125,18.38845237,0
09-01-2015 09:00,1006.9689,1,0,12285.02058,26.14429118,0.016330321,0.054066975,20.20071068,0
09-01-2015 10:00,1058.0176,1,0,12907.81472,27.1024821,0.016331668,0.046070099,20.49120131,0
09-01-2015 11:00,1088.0395,1,0,13274.0819,27.83093669,0.016396528,0.038696289,19.89917643,0
09-01-2015 12:00,1080.8465,1,0,13186.3273,28.35165812,0.016486805,0.029830297,19.06850729,0
09-01-2015 13:00,1073.435,1,0,13095.907,28.65082194,0.016546579,0.027876218,18.20764155,0
09-01-2015 14:00,1075.0293,1,0,13115.35746,28.59480184,0.016561792,0.027366956,17.57790257,0
09-01-2015 15:00,1059.6223,1,0,12927.39206,28.18461507,0.016507274,0.028879166,17.22110061,0
09-01-2015 16:00,1026.1627,1,0,12519.18494,27.41864421,0.016401814,0.030186971,16.82088867,0
09-01-2015 17:00,997.3978,1,0,12168.25316,26.24904785,0.016424661,0.033170064,15.55087785,0
09-01-2015 18:00,1054.8104,1,0,12868.68688,24.96523438,0.016531331,0.046966554,13.55959437,0
09-01-2015 19:00,1105.863,1,0,13491.5286,24.42829793,0.016572291,0.059824626,12.96370243,0
09-01-2015 20:00,1085.7856,1,0,13246.58432,24.14735311,0.016561966,0.066014607,12.83724809,0
09-01-2015 21:00,1061.3146,1,0,12948.03812,23.95176595,0.01654934,0.064982098,12.41572537,0
09-01-2015 22:00,1033.8639,1,0,12613.13958,23.81748861,0.016529483,0.068204243,12.32699998,0
09-01-2015 23:00,989.8507,1,0,12076.17854,23.7366984,0.016491853,0.071985882,12.69813505,0
10-01-2015 00:00,949.5031,0,0,11583.93782,23.67778931,0.016479553,0.06976827,12.94388409,0
10-01-2015 01:00,906.958,0,0,11064.8876,23.60670369,0.016456903,0.066151936,13.35030688,0
10-01-2015 02:00,863.5135,0,0,10534.8647,23.54429525,0.016462061,0.063598633,13.84068913,0
10-01-2015 03:00,848.4447,0,0,10351.02534,23.50472412,0.016502786,0.065864562,14.08683983,0
10-01-2015 04:00,839.8821,0,0,10246.56162,23.52771403,0.016571338,0.062487285,14.01086588,0
10-01-2015 05:00,847.1073,0,0,10334.70906,23.57054036,0.016650472,0.054684957,13.58110916,0
10-01-2015 06:00,848.4718,0,0,10351.35596,23.60866699,0.016687454,0.050383249,13.3328276,0
10-01-2015 07:00,897.8229,0,0,10953.43938,24.29687907,0.016861087,0.048909505,14.74922557,0
10-01-2015 08:00,1021.672,0,0,12464.3984,25.45992432,0.016935281,0.044222514,17.18245464,0
10-01-2015 09:00,1108.9439,0,0,13529.11558,26.65054728,0.016884948,0.039337159,18.64648701,0
10-01-2015 10:00,1165.4756,0,0,14218.80232,27.63570557,0.016844731,0.036769866,19.18639563,0
10-01-2015 11:00,1179.063,0,0,14384.5686,28.38385417,0.016895497,0.035925547,19.02687833,0
10-01-2015 12:00,1173.0899,0,0,14311.69678,28.86229858,0.016984409,0.029717128,18.33628852,0
10-01-2015 13:00,1161.4116,0,0,14169.22152,29.06634928,0.017007387,0.029835382,17.49071962,0
10-01-2015 14:00,1133.3133,0,0,13826.42226,28.98573201,0.016961922,0.034450532,16.77703347,0
10-01-2015 15:00,1100.6097,0,0,13427.43834,28.60537109,0.01688603,0.036216735,16.24865853,0
10-01-2015 16:00,1082.6875,0,0,13208.7875,27.83956299,0.016815208,0.036240895,15.6730996,0
10-01-2015 17:00,1051.4135,0,0,12827.2447,26.63798421,0.016850495,0.041390736,14.51966859,0
10-01-2015 18:00,1088.8689,0,0,13284.20058,25.26019694,0.016923151,0.055814106,12.89276655,0
10-01-2015 19:00,1144.2722,0,0,13960.12084,24.66392415,0.016921254,0.060546874,12.84056955,0
10-01-2015 20:00,1102.2466,0,0,13447.40852,24.37971395,0.01690887,0.061599731,12.7777452,0
10-01-2015 21:00,1064.151,0,0,12982.6422,24.18757528,0.01689061,0.061907449,12.81924391,0
10-01-2015 22:00,1030.4566,0,0,12571.57052,24.01849772,0.016872515,0.058680217,12.83657157,0
10-01-2015 23:00,979.5945,0,0,11951.0529,23.8767334,0.016857342,0.05691274,12.7059869,0
11-01-2015 00:00,956.5766,0,0,11670.23452,23.77831421,0.016888225,0.050552367,12.69445076,0
11-01-2015 01:00,924.2795,0,0,11276.2099,23.71593628,0.016929276,0.049163819,12.77249558,0
11-01-2015 02:00,887.4576,0,0,10826.98272,23.67522583,0.016982773,0.047871909,12.75286231,0
11-01-2015 03:00,858.9606,0,0,10479.31932,23.65887858,0.017043989,0.050641378,12.44167914,0
11-01-2015 04:00,847.4881,0,0,10339.35482,23.66964111,0.017087569,0.05342865,11.922418,0
11-01-2015 05:00,842.7522,0,0,10281.57684,23.65279541,0.017115994,0.054443358,11.40178165,0
11-01-2015 06:00,807.4211,0,0,9850.53742,23.69512329,0.017137039,0.053555806,11.39520676,0
11-01-2015 07:00,813.1819,0,0,9920.81918,24.58176066,0.01740486,0.048483532,13.07133978,0
11-01-2015 08:00,873.801,0,0,10660.3722,25.91530762,0.017491986,0.04720815,15.19480392,0
11-01-2015 09:00,935.3192,0,0,11410.89424,27.18544922,0.017473018,0.038622539,15.94301119,0
11-01-2015 10:00,1009.0054,0,0,12309.86588,28.25551758,0.017485766,0.032230378,15.48093709,0
11-01-2015 11:00,1070.3791,0,0,13058.62502,29.04426473,0.017642174,0.032510758,14.57979927,0
11-01-2015 12:00,1070.603,0,0,13061.3566,29.54443766,0.01777599,0.02795728,13.71254313,0
11-01-2015 13:00,1073.1479,0,0,13092.40438,29.79437663,0.017800478,0.026583354,13.22000927,0
11-01-2015 14:00,1064.0288,0,0,12981.15136,29.73626099,0.01776533,0.03012085,13.15024951,0
11-01-2015 15:00,1060.6283,0,0,12939.66526,29.35602214,0.017666537,0.034711202,13.425542,0
11-01-2015 16:00,1030.8882,0,0,12576.83604,28.56993001,0.01762412,0.037392933,13.915158,0
11-01-2015 17:00,1015.4938,0,0,12389.02436,27.27516073,0.017701222,0.044205983,13.88830875,0
11-01-2015 18:00,1073.743,0,0,13099.6646,25.79499715,0.017730197,0.052546182,13.16493148,0
11-01-2015 19:00,1113.4443,0,0,13584.02046,25.13913371,0.017628775,0.056073508,13.31787194,0
11-01-2015 20:00,1122.2487,0,0,13691.43414,24.82642008,0.017562555,0.061571758,13.13619021,0
11-01-2015 21:00,1095.6601,0,0,13367.05322,24.65499268,0.017446245,0.061055503,12.99488804,0
11-01-2015 22:00,1046.8138,0,0,12771.12836,24.51240438,0.017405915,0.05632782,12.48717304,0
11-01-2015 23:00,1010.9126,0,0,12333.13372,24.35547282,0.017418409,0.053975422,11.70276766,0
12-01-2015 00:00,968.9371,0,0,11821.03262,24.20320028,0.017412276,0.052146912,11.13707226,0
12-01-2015 01:00,941.5469,0,0,11486.87218,24.0603068,0.017372825,0.050654094,10.73125035,0
12-01-2015 02:00,898.3399,0,0,10959.74678,23.91371053,0.017310942,0.049072266,10.24476369,0
12-01-2015 03:00,881.8438,0,0,10758.49436,23.75673828,0.017282412,0.049245198,9.673673375,0
12-01-2015 04:00,870.5737,0,0,10620.99914,23.66591797,0.017271538,0.048431395,9.310900567,0
12-01-2015 05:00,876.8468,0,0,10697.53096,23.58732503,0.017263089,0.046239218,8.987166033,0
12-01-2015 06:00,903.8017,0,0,11026.38074,23.56177165,0.017257317,0.044338226,8.839587832,0
12-01-2015 07:00,1018.3418,0,0,12423.76996,24.54551595,0.017498367,0.045398712,11.1434229,0
12-01-2015 08:00,1228.567,0,0,14988.5174,25.94253947,0.017571822,0.045305887,13.5121342,0
12-01-2015 09:00,1317.0702,0,0,16068.25644,27.23644409,0.017564196,0.038149516,14.35023382,0
12-01-2015 10:00,1413.0273,0,0,17238.93306,28.32847493,0.017589773,0.030577341,14.14143054,0
12-01-2015 11:00,1452.004,0,0,17714.4488,29.14390462,0.017681124,0.027542114,13.46058383,0
12-01-2015 12:00,1439.2499,0,0,17558.84878,29.68360799,0.017767356,0.026489258,12.48175553,0
12-01-2015 13:00,1468.9201,0,0,17920.82522,29.96073812,0.017731028,0.031625112,11.53706415,0
12-01-2015 14:00,1466.2352,0,0,17888.06944,29.9583374,0.017648327,0.048590342,10.62998522,0
12-01-2015 15:00,1420.9684,0,0,17335.81448,29.64315186,0.017580984,0.06347402,10.27085665,0
12-01-2015 16:00,1352.0557,0,0,16495.07954,29.01925049,0.017651221,0.056962331,10.16221536,0
12-01-2015 17:00,1218.532,0,0,14866.0904,27.92661947,0.017945654,0.048728943,9.858418792,0
12-01-2015 18:00,1214.6585,0,0,14818.8337,26.35071208,0.018253088,0.05090459,9.378331033,0
12-01-2015 19:00,1247.0384,0,0,15213.86848,25.53559774,0.018145865,0.050985971,9.516460441,0
12-01-2015 20:00,1196.3554,0,0,14595.53588,25.07651164,0.018115124,0.05824534,9.254034518,0
12-01-2015 21:00,1179.6993,0,0,14392.33146,24.79266764,0.018031117,0.058568319,8.9173005,0
12-01-2015 22:00,1113.0861,0,0,13579.65042,24.58446655,0.017899666,0.056999206,9.222000268,0
12-01-2015 23:00,1069.6154,0,0,13049.30788,24.39715983,0.017790189,0.059226991,9.568152504,0
13-01-2015 00:00,1008.6023,0,0,12304.94806,24.23522339,0.017696387,0.058881124,9.773686406,0
13-01-2015 01:00,963.507,0,0,11754.7854,24.08690796,0.017630222,0.062037149,9.91713377,0
13-01-2015 02:00,932.9905,0,0,11382.4841,23.9740743,0.017573686,0.063735963,10.18628574,0
13-01-2015 03:00,914.5482,0,0,11157.48804,23.89444377,0.01751468,0.064234415,10.403529,0
13-01-2015 04:00,890.0387,0,0,10858.47214,23.81901449,0.017433031,0.063812257,10.10873108,0
13-01-2015 05:00,898.9312,0,0,10966.96064,23.73904826,0.01734402,0.063911438,9.427878417,0
13-01-2015 06:00,938.52,0,0,11449.944,23.71853027,0.017267862,0.063718161,8.742276737,0
13-01-2015 07:00,1032.0544,0,0,12591.06368,24.71836751,0.017448715,0.062784829,10.38210782,0
13-01-2015 08:00,1231.2967,0,0,15021.81974,26.11668294,0.017479687,0.062761942,12.10448576,0
13-01-2015 09:00,1342.1865,0,0,16374.6753,27.41699626,0.017462389,0.063939414,12.47008306,0
13-01-2015 10:00,1400.6246,0,0,17087.62012,28.51679891,0.017538579,0.062482199,11.87973189,0
13-01-2015 11:00,1418.5336,0,0,17306.10992,29.36435343,0.017747289,0.063476563,10.87862826,0
13-01-2015 12:00,1399.3289,0,0,17071.81258,29.88220622,0.018006637,0.072219847,9.949119935,0
13-01-2015 13:00,1431.8609,0,0,17468.70298,30.14321289,0.018052318,0.078257242,9.424315835,0
13-01-2015 14:00,1434.055,0,0,17495.471,30.12812703,0.017988909,0.089935302,9.283670732,0
13-01-2015 15:00,1410.4219,0,0,17207.14718,29.7813151,0.017895126,0.092407226,9.709033766,0
13-01-2015 16:00,1343.8872,0,0,16395.42384,29.04690959,0.01802249,0.084294637,9.727449463,0
13-01-2015 17:00,1226.8784,0,0,14967.91648,27.94073893,0.018333031,0.082099915,9.17869327,0
13-01-2015 18:00,1230.8641,0,0,15016.54202,26.5023234,0.018407257,0.090366365,8.648019757,0
13-01-2015 19:00,1245.7079,0,0,15197.63638,25.73761393,0.018252523,0.084816616,8.672428138,0
13-01-2015 20:00,1208.0527,0,0,14738.24294,25.21787923,0.018120387,0.072811127,8.141115065,0
13-01-2015 21:00,1174.6285,0,0,14330.4677,24.80910645,0.01798296,0.065881094,7.186077649,0
13-01-2015 22:00,1114.6625,0,0,13598.8825,24.48301595,0.017836066,0.066390993,7.015324131,0
13-01-2015 23:00,1064.1879,0,0,12983.09238,24.2737264,0.017714504,0.065099714,7.293744127,0
14-01-2015 00:00,1002.264,0,0,12227.6208,24.15592855,0.017632622,0.065581003,7.546539129,0
