datetime,nat_demand,holiday,school,Price,Panama_Temperature,Panama_Humidity,Panama_LiquidWater,Panama_WindSpeed,Peak_Hour
01-02-2020 16:00,1317.7584,0,0,16076.65248,28.32637939,0.017677079,0.064567565,8.559771574,0
01-02-2020 17:00,1257.317,0,0,15339.2674,27.36604207,0.017835105,0.065359751,7.965498191,0
01-02-2020 18:00,1308.265,0,0,15960.833,26.01347249,0.01808995,0.071275711,6.563505504,0
01-02-2020 19:00,1350.8292,0,0,16480.11624,25.38673299,0.017950686,0.067803382,6.464925676,0
01-02-2020 20:00,1286.6903,0,0,15697.62166,24.9439738,0.0179069,0.061322053,6.372420611,0
01-02-2020 21:00,1261.342,0,0,15388.3724,24.60883993,0.017791921,0.056284586,6.307080042,0
01-02-2020 22:00,1193.7009,0,0,14563.15098,24.34204508,0.017659397,0.043984096,6.418346574,0
01-02-2020 23:00,1143.114,0,0,13945.9908,24.11194255,0.017514395,0.034328142,6.653434634,0
01-03-2020 00:00,1075.2017,0,0,13117.46074,23.89901123,0.017336445,0.028765996,6.914772583,0
01-03-2020 01:00,1035.1116,0,0,12628.36152,23.69700521,0.017138258,0.025641759,7.153398505,0
01-03-2020 02:00,996.7045,0,0,12159.7949,23.51872152,0.016937572,0.021998723,7.356829348,0
01-03-2020 03:00,972.5915,0,0,11865.6163,23.37064006,0.016747016,0.019832611,7.447684603,0
01-03-2020 04:00,962.2506,0,0,11739.45732,23.22533569,0.016594503,0.01861318,7.257719515,0
01-03-2020 05:00,968.1705,0,0,11811.6801,23.08779297,0.016487633,0.016397476,6.85455189,0
01-03-2020 06:00,977.3287,0,0,11923.41014,23.0113973,0.016406165,0.013791402,6.512757203,0
01-03-2020 07:00,1086.2521,0,0,13252.27562,24.02237345,0.016726615,0.011281332,7.753326853,0
01-03-2020 08:00,1250.9927,0,0,15262.11094,25.41553141,0.01669501,0.008410136,9.127166928,0
01-03-2020 09:00,1343.0494,0,0,16385.20268,26.64842122,0.016621621,0.005536397,9.217495147,0
01-03-2020 10:00,1430.7716,0,0,17455.41352,27.69586589,0.016626003,0.004808108,8.450390907,0
01-03-2020 11:00,1468.9345,0,0,17921.0009,28.58394775,0.016677667,0.006766955,7.570451433,0
01-03-2020 12:00,1483.663,0,0,18100.6886,29.24099121,0.016844789,0.011972904,6.802677246,1
01-03-2020 13:00,1534.4767,0,0,18720.61574,29.5932251,0.016958459,0.027183196,6.586682877,1
01-03-2020 14:00,1529.2185,0,0,18656.4657,29.61382446,0.017109248,0.041608491,6.643647946,1
01-03-2020 15:00,1469.6202,0,0,17929.36644,29.29691976,0.017320876,0.045398077,7.016496286,0
01-03-2020 16:00,1409.9023,0,0,17200.80806,28.72271118,0.017569086,0.048865,7.324297454,0
01-03-2020 17:00,1308.1027,0,0,15958.85294,27.6861613,0.017852711,0.054077785,7.13317971,0
01-03-2020 18:00,1348.6345,0,0,16453.3409,26.25131632,0.018095779,0.052612305,6.071716284,0
01-03-2020 19:00,1363.8664,0,0,16639.17008,25.54092814,0.017891437,0.052866935,6.124539496,0
01-03-2020 20:00,1311.9671,0,0,16005.99862,25.07340902,0.017806662,0.050610066,6.025854535,0
01-03-2020 21:00,1269.3826,0,0,15486.46772,24.68120728,0.017638126,0.042545159,5.910723103,0
01-03-2020 22:00,1191.4653,0,0,14535.87666,24.33768107,0.017429237,0.033873718,5.824619049,0
01-03-2020 23:00,1137.0714,0,0,13872.27108,24.03120321,0.017202779,0.02461358,5.90066491,0
01-04-2020 00:00,1069.3249,0,0,13045.76378,23.73841756,0.01701194,0.018057088,6.243062174,0
01-04-2020 01:00,1031.5166,0,0,12584.50252,23.48433838,0.016879704,0.016200661,6.792838828,0
01-04-2020 02:00,1006.8219,0,0,12283.22718,23.28410238,0.016811207,0.015919238,6.916590616,0
01-04-2020 03:00,974.5017,0,0,11888.92074,23.10404867,0.016758091,0.015171806,6.370041531,0
01-04-2020 04:00,967.0756,0,0,11798.32232,22.95577393,0.016695039,0.015552531,5.867871931,0
01-04-2020 05:00,961.8724,0,0,11734.84328,22.85017293,0.016622067,0.017744382,5.770350254,0
01-04-2020 06:00,945.7888,0,0,11538.62336,22.82343953,0.016579666,0.018674374,5.752221675,0
01-04-2020 07:00,980.8308,0,0,11966.13576,24.07697957,0.016961946,0.017869473,7.259167956,0
01-04-2020 08:00,1122.398,0,0,13693.2556,25.66225586,0.017078467,0.018238703,8.521511953,0
01-04-2020 09:00,1224.3461,0,0,14937.02242,27.07776286,0.017073814,0.021834056,9.190379325,0
01-04-2020 10:00,1311.5866,0,0,16001.35652,28.13997803,0.017008357,0.025700887,8.731443164,0
01-04-2020 11:00,1348.0186,0,0,16445.82692,29.01440837,0.017020554,0.029416402,8.134629155,0
01-04-2020 12:00,1339.378,0,0,16340.4116,29.57796631,0.017233775,0.039151509,7.732806609,0
01-04-2020 13:00,1330.5575,0,0,16232.8015,29.82339884,0.017360656,0.052439371,7.751554802,0
01-04-2020 14:00,1336.84,0,0,16309.448,29.8369283,0.017340024,0.064641318,8.097144589,0
01-04-2020 15:00,1310.6185,0,0,15989.5457,29.53371582,0.017441369,0.07792155,8.500551185,0
01-04-2020 16:00,1281.2916,0,0,15631.75752,28.87350871,0.017779184,0.074071247,8.790540349,0
01-04-2020 17:00,1237.2551,0,0,15094.51222,27.72754313,0.018175584,0.064737955,8.643842209,0
01-04-2020 18:00,1280.6014,0,0,15623.33708,26.27558797,0.018559401,0.071533203,7.282088303,0
01-04-2020 19:00,1326.9846,0,0,16189.21212,25.61148478,0.018348219,0.082799277,7.189417297,0
01-04-2020 20:00,1286.0857,0,0,15690.24554,25.17169596,0.018139685,0.083877565,7.408301213,0
01-04-2020 21:00,1225.848,0,0,14955.3456,24.85545247,0.017989749,0.08714803,7.453135944,0
01-04-2020 22:00,1178.2984,0,0,14375.24048,24.58228963,0.017842361,0.08657837,7.420189121,0
01-04-2020 23:00,1133.0124,0,0,13822.75128,24.34161784,0.017661708,0.080866497,7.598632356,0
01-05-2020 00:00,1085.9276,0,0,13248.31672,24.1273641,0.017455444,0.075022381,7.893520067,0
01-05-2020 01:00,1038.4671,0,0,12669.29862,23.95691325,0.017228857,0.068829856,8.439067366,0
01-05-2020 02:00,1013.5455,0,0,12365.2551,23.80548503,0.017071073,0.064905802,8.838672979,0
01-05-2020 03:00,991.6183,0,0,12097.74326,23.70209147,0.016928688,0.06757482,9.47136028,0
01-05-2020 04:00,966.1103,0,0,11786.54566,23.61590983,0.016799161,0.072277069,10.13366821,0
01-05-2020 05:00,966.7874,0,0,11794.80628,23.53845622,0.016679897,0.069850923,10.95641149,0
01-05-2020 06:00,923.2408,0,0,11263.53776,23.51617839,0.016598502,0.069459281,11.57731842,0
01-05-2020 07:00,936.837,0,0,11429.4114,24.39105632,0.016837483,0.069341024,13.3264148,0
01-05-2020 08:00,983.6561,0,0,12000.60442,25.6692749,0.016888302,0.066355386,15.45798894,0
01-05-2020 09:00,1035.262,0,0,12630.1964,26.82646077,0.016710304,0.065348307,17.50782767,0
01-05-2020 10:00,1085.5312,0,0,13243.48064,27.71631266,0.016453675,0.05821228,17.82138217,0
01-05-2020 11:00,1116.7028,0,0,13623.77416,28.38236898,0.016314047,0.051635743,17.78144538,0
01-05-2020 12:00,1135.8987,0,0,13857.96414,28.75732829,0.01627226,0.042332967,17.72138455,0
01-05-2020 13:00,1129.6253,0,0,13781.42866,28.88649902,0.016225443,0.030728658,17.50867986,0
01-05-2020 14:00,1134.4477,0,0,13840.26194,28.79712321,0.016132891,0.023694356,17.1565021,0
01-05-2020 15:00,1149.1425,0,0,14019.5385,28.47232463,0.016131355,0.025210063,16.51565434,0
01-05-2020 16:00,1120.6145,0,0,13671.4969,27.84996948,0.016339739,0.037779489,15.36243449,0
01-05-2020 17:00,1136.3425,0,0,13863.3785,26.77075602,0.016792584,0.045412699,13.07580993,0
01-05-2020 18:00,1217.6226,0,0,14854.99572,25.36784261,0.017113345,0.047738394,10.32746954,0
01-05-2020 19:00,1254.1394,0,0,15300.50068,24.79590251,0.017228097,0.050165633,9.102498148,0
01-05-2020 20:00,1260.7762,0,0,15381.46964,24.45228475,0.017256295,0.051178972,8.073732627,0
01-05-2020 21:00,1228.5935,0,0,14988.8407,24.19635417,0.017200478,0.047372015,7.711927876,0
01-05-2020 22:00,1188.8061,0,0,14503.43442,23.97754313,0.017126696,0.054494859,8.089029878,0
01-05-2020 23:00,1110.8038,0,0,13551.80636,23.81102905,0.017024877,0.057688394,8.920294375,0
01-06-2020 00:00,1083.9995,0,0,13224.7939,23.61487223,0.01685698,0.054023743,9.698580391,0
01-06-2020 01:00,1040.1826,0,0,12690.22772,23.38740438,0.01669906,0.05145391,10.21439579,0
01-06-2020 02:00,1019.1363,0,0,12433.46286,23.17490031,0.016538586,0.04960378,10.57065598,0
01-06-2020 03:00,1000.4205,0,0,12205.1301,22.99871216,0.016398393,0.046986897,10.68386074,0
01-06-2020 04:00,975.8471,0,0,11905.33462,22.85660197,0.016303994,0.04560852,10.17480968,0
01-06-2020 05:00,1004.3309,0,0,12252.83698,22.75050252,0.016251713,0.045150757,9.475815616,0
01-06-2020 06:00,1030.8288,0,0,12576.11136,22.7331075,0.01622245,0.047683715,9.096584688,0
01-06-2020 07:00,1140.3482,0,0,13912.24804,23.95166423,0.016657402,0.04858907,10.57440798,0
01-06-2020 08:00,1309.5514,0,0,15976.52708,25.45321045,0.016886511,0.05152893,12.81242947,0
01-06-2020 09:00,1400.7622,0,0,17089.29884,26.81553548,0.016925077,0.061676025,14.59857095,0
01-06-2020 10:00,1481.8001,0,0,18077.96122,27.87568563,0.016879908,0.056264242,14.90087619,1
01-06-2020 11:00,1510.4303,0,0,18427.24966,28.67261149,0.016831741,0.052907309,14.6488687,1
01-06-2020 12:00,1532.3679,0,0,18694.88838,29.08539225,0.016862068,0.059987386,14.12500877,1
01-06-2020 13:00,1575.1152,0,0,19216.40544,29.25962728,0.01682392,0.066607159,13.52245744,1
01-06-2020 14:00,1565.9265,0,0,19104.3033,29.16262207,0.016763363,0.062253316,12.93882623,1
01-06-2020 15:00,1536.6601,0,0,18747.25322,28.82742716,0.016687939,0.053324381,12.49048395,1
01-06-2020 16:00,1452.7249,0,0,17723.24378,28.17190959,0.016666006,0.049845378,12.0551995,0
01-06-2020 17:00,1326.1734,0,0,16179.31548,26.99424642,0.016942043,0.048314412,10.70277849,0
01-06-2020 18:00,1344.8182,0,0,16406.78204,25.37839152,0.017042009,0.044069927,8.92503049,0
01-06-2020 19:00,1363.7518,0,0,16637.77196,24.59753825,0.016812822,0.035929362,8.608374096,0
01-06-2020 20:00,1311.887,0,0,16005.0214,24.07092692,0.016657203,0.027798971,8.525831389,0
01-06-2020 21:00,1266.2945,0,0,15448.7929,23.69208171,0.016492815,0.022871653,8.498577654,0
01-06-2020 22:00,1300.0011,0,0,15860.01342,23.39905192,0.016371934,0.021879832,8.469937586,0
01-06-2020 23:00,1239.2769,0,0,15119.17818,23.1853068,0.016315882,0.02386411,8.576742606,0
13-01-2020 00:00,1077.1595,0,0,13141.3459,24.26705322,0.017312794,0.033059437,13.6650289,0
13-01-2020 01:00,1039.8034,0,0,12685.60148,24.11732381,0.017188115,0.034360249,13.64195172,0
13-01-2020 02:00,998.7073,0,0,12184.22906,23.97545776,0.017079191,0.033959707,13.4979349,0
13-01-2020 03:00,966.8077,0,0,11795.05394,23.85669352,0.017021546,0.034704844,13.04666334,0
13-01-2020 04:00,955.9626,0,0,11662.74372,23.79076538,0.017012454,0.033723195,12.49952033,0
13-01-2020 05:00,966.0251,0,0,11785.50622,23.7535848,0.017012646,0.033789316,12.03000931,0
13-01-2020 06:00,1003.9033,0,0,12247.62026,23.76012573,0.017065919,0.03338623,11.67642454,0
13-01-2020 07:00,1108.8528,0,0,13528.00416,24.59129232,0.0173986,0.033220292,13.3541391,0
13-01-2020 08:00,1286.6167,0,0,15696.72374,25.85230916,0.017688076,0.034797987,15.29211478,0
13-01-2020 09:00,1402.8911,0,0,17115.27142,27.1641276,0.017804679,0.03318723,16.58292246,0
13-01-2020 10:00,1471.1054,0,0,17947.48588,28.30507813,0.017801781,0.031057994,16.63838136,1
13-01-2020 11:00,1517.063,0,0,18508.1686,29.11483154,0.0177582,0.031182606,16.16250171,1
13-01-2020 12:00,1527.7693,0,0,18638.78546,29.56018473,0.017755673,0.032974879,15.49478439,1
13-01-2020 13:00,1541.7857,0,0,18809.78554,29.6900472,0.017738734,0.034229913,14.93655494,1
13-01-2020 14:00,1557.1441,0,0,18997.15802,29.53096924,0.017675932,0.032751402,14.57461988,1
13-01-2020 15:00,1527.7729,0,0,18638.82938,29.0895223,0.017618181,0.028597514,14.40338054,1
13-01-2020 16:00,1436.203,0,0,17521.6766,28.29920858,0.017630835,0.026781718,14.49862687,0
13-01-2020 17:00,1317.1199,0,0,16068.86278,27.0619751,0.017691276,0.025562286,14.166198,0
13-01-2020 18:00,1323.773,0,0,16150.0306,25.68132935,0.017654901,0.027848562,13.49096207,0
13-01-2020 19:00,1348.8248,0,0,16455.66256,25.07149658,0.017540116,0.027292252,13.83350893,0
13-01-2020 20:00,1309.9142,0,0,15980.95324,24.74713542,0.017460953,0.026261011,13.70492508,0
13-01-2020 21:00,1267.1213,0,0,15458.87986,24.5608256,0.017397613,0.024220784,13.59350743,0
13-01-2020 22:00,1227.0034,0,0,14969.44148,24.42463582,0.017362363,0.023842494,13.25539607,0
13-01-2020 23:00,1159.5726,0,0,14146.78572,24.29287109,0.017346456,0.028476715,12.63763491,0
14-01-2020 00:00,1158.4934,0,0,14133.61948,24.18015951,0.017348347,0.032685599,12.16915487,0
14-01-2020 01:00,1106.3313,0,0,13497.24186,24.09286906,0.017312688,0.038543701,12.09674554,0
14-01-2020 02:00,1080.7914,0,0,13185.65508,24.0153951,0.017315413,0.044675192,11.91117187,0
14-01-2020 03:00,1060.4196,0,0,12937.11912,24.03710327,0.017330605,0.048765818,12.01999338,0
14-01-2020 04:00,1038.6309,0,0,12671.29698,24.07861735,0.017279973,0.047798156,12.31752098,0
14-01-2020 05:00,1067.5219,0,0,13023.76718,24.07914632,0.017191016,0.049889883,12.71832522,0
14-01-2020 06:00,1099.2878,0,0,13411.31116,24.0629008,0.017099532,0.048638662,13.10509309,0
14-01-2020 07:00,1176.4379,0,0,14352.54238,24.73841756,0.017280417,0.048746108,15.137143,0
14-01-2020 08:00,1322.7648,0,0,16137.73056,25.86477051,0.017441307,0.048192025,17.78628687,0
14-01-2020 09:00,1424.5326,0,0,17379.29772,27.02264811,0.017439268,0.045527776,19.24947022,0
14-01-2020 10:00,1485.0358,0,0,18117.43676,28.0275411,0.017406464,0.03945446,19.61806801,1
14-01-2020 11:00,1530.4779,0,0,18671.83038,28.75542603,0.017345139,0.037031173,19.42234775,1
14-01-2020 12:00,1525.6016,0,0,18612.33952,29.13777059,0.017292843,0.033220292,18.9283333,1
14-01-2020 13:00,1554.6659,0,0,18966.92398,29.20057576,0.017184896,0.031440416,18.49075041,1
14-01-2020 14:00,1570.8045,0,0,19163.8149,28.95651652,0.017005193,0.031578383,18.09913922,1
14-01-2020 15:00,1533.8159,0,0,18712.55398,28.45509237,0.016770166,0.03091677,17.70351277,1
14-01-2020 16:00,1450.3658,0,0,17694.46276,27.63483073,0.016630713,0.027119313,17.08446513,0
14-01-2020 17:00,1329.6718,0,0,16221.99596,26.41350708,0.01664298,0.022450387,15.72955312,0
14-01-2020 18:00,1313.8261,0,0,16028.67842,25.06748861,0.016667383,0.023763975,13.96848219,0
14-01-2020 19:00,1343.82,0,0,16394.604,24.44658813,0.016613806,0.025313695,13.67010533,0
14-01-2020 20:00,1311.2469,0,0,15997.21218,24.13212484,0.016559284,0.025641124,13.7986277,0
14-01-2020 21:00,1270.062,0,0,15494.7564,23.94070841,0.016576013,0.026184082,13.66498704,0
14-01-2020 22:00,1209.3861,0,0,14754.51042,23.81193441,0.016606326,0.027895611,13.70661371,0
14-01-2020 23:00,1177.0442,0,0,14359.93924,23.7201884,0.016631679,0.028387706,14.06345351,0
15-01-2020 00:00,1134.6995,0,0,13843.3339,23.67901001,0.016647405,0.029202779,14.33562494,0
15-01-2020 01:00,1092.6994,0,0,13330.93268,23.64136149,0.016647614,0.031114578,14.41370609,0
15-01-2020 02:00,1053.317,0,0,12850.4674,23.6112915,0.016612373,0.033952076,14.76135085,0
15-01-2020 03:00,1040.4322,0,0,12693.27284,23.58380534,0.016599687,0.038560232,14.94466454,0
15-01-2020 04:00,1020.8605,0,0,12454.4981,23.55042928,0.016571711,0.040718078,14.52096792,0
15-01-2020 05:00,1052.8745,0,0,12845.0689,23.49729818,0.016550791,0.040499369,14.03906127,0
15-01-2020 06:00,1069.0758,0,0,13042.72476,23.47162272,0.016549639,0.038937886,13.61563815,0
15-01-2020 07:00,1164.1309,0,0,14202.39698,24.21783854,0.016775304,0.038497924,15.0023101,0
15-01-2020 08:00,1328.7085,0,0,16210.2437,25.44534709,0.016960941,0.038637797,17.06193285,0
15-01-2020 09:00,1407.276,0,0,17168.7672,26.70001628,0.016925608,0.042406718,17.98014046,0
15-01-2020 10:00,1507.0138,0,0,18385.56836,27.70671997,0.016894783,0.042602539,17.93522419,1
15-01-2020 11:00,1518.3437,0,0,18523.79314,28.46888631,0.016924294,0.042689007,17.53297568,1
15-01-2020 12:00,1536.2031,0,0,18741.67782,28.95390218,0.017000671,0.043685914,17.06633788,1
15-01-2020 13:00,1546.6291,0,0,18868.87502,29.12172852,0.017060411,0.043080648,16.60342157,1
15-01-2020 14:00,1568.8463,0,0,19139.92486,29.02032878,0.01709014,0.040537515,16.2264352,1
15-01-2020 15:00,1549.0518,0,0,18898.43196,28.61379395,0.017035885,0.037658692,15.99828865,1
15-01-2020 16:00,1455.724,0,0,17759.8328,27.85705973,0.016981337,0.034685771,15.70334697,0
15-01-2020 17:00,1363.5943,0,0,16635.85046,26.69320068,0.01702159,0.036961873,14.64689323,0
15-01-2020 18:00,1353.1342,0,0,16508.23724,25.30305379,0.01711982,0.050259908,12.82071953,0
15-01-2020 19:00,1399.3373,0,0,17071.91506,24.68694458,0.017143843,0.057360331,12.04019446,0
15-01-2020 20:00,1364.5367,0,0,16647.34774,24.41828817,0.017089731,0.061706543,11.76981101,0
15-01-2020 21:00,1352.7401,0,0,16503.42922,24.2649882,0.017054124,0.063079834,11.96049952,0
15-01-2020 22:00,1292.4376,0,0,15767.73872,24.13775024,0.017004382,0.061286926,12.25877188,0
15-01-2020 23:00,1257.8189,0,0,15345.39058,24.00092977,0.016991781,0.053888958,12.20553044,0
16-01-2020 00:00,1181.7322,0,0,14417.13284,23.86658122,0.016974427,0.051605224,11.93086605,0
16-01-2020 01:00,1117.1369,0,0,13629.07018,23.75329997,0.016969626,0.055292765,11.5889998,0
16-01-2020 02:00,1066.4121,0,0,13010.22762,23.66581624,0.017000308,0.055363972,11.21253157,0
16-01-2020 03:00,1045.991,0,0,12761.0902,23.55368449,0.017052895,0.050214133,10.69383969,0
16-01-2020 04:00,1026.9261,0,0,12528.49842,23.45675049,0.017108696,0.049250286,10.39342885,0
16-01-2020 05:00,1047.2011,0,0,12775.85342,23.41752523,0.017161846,0.05044047,10.16883932,0
16-01-2020 06:00,1109.2776,0,0,13533.18672,23.43834839,0.017217681,0.050303141,10.07291814,0
16-01-2020 07:00,1182.9007,0,0,14431.38854,24.37250163,0.017497486,0.046429952,12.50822446,0
16-01-2020 08:00,1357.3394,0,0,16559.54068,25.76459147,0.017609173,0.039825439,15.04222509,0
16-01-2020 09:00,1425.8346,0,0,17395.18212,27.13835042,0.017602729,0.032737732,16.05029701,0
16-01-2020 10:00,1530.3404,0,0,18670.15288,28.25391032,0.017670441,0.027259827,15.48315026,1
16-01-2020 11:00,1556.2838,0,0,18986.66236,29.13642782,0.01781545,0.027024587,14.51273768,1
16-01-2020 12:00,1572.6474,0,0,19186.29828,29.69028117,0.018108462,0.027582804,13.40887593,1
16-01-2020 13:00,1602.1257,0,0,19545.93354,29.96580404,0.018213127,0.030724843,12.64568537,1
16-01-2020 14:00,1616.1021,0,0,19716.44562,29.93461507,0.018248938,0.032335918,12.26416386,1
16-01-2020 15:00,1586.9077,0,0,19360.27394,29.62480062,0.018195675,0.034957886,12.20310741,1
16-01-2020 16:00,1521.6088,0,0,18563.62736,28.9481547,0.018130157,0.034523647,12.40521842,1
16-01-2020 17:00,1394.676,0,0,17015.0472,27.72094116,0.01817898,0.033071201,12.24410723,0
16-01-2020 18:00,1393.6814,0,0,17002.91308,26.2110026,0.01821526,0.036069233,11.77646042,0
16-01-2020 19:00,1424.0133,0,0,17372.96226,25.44816488,0.018177967,0.037261327,12.05993828,0
16-01-2020 20:00,1394.5532,0,0,17013.54904,25.04921875,0.018191486,0.041314442,12.24750208,0
16-01-2020 21:00,1361.0084,0,0,16604.30248,24.86956177,0.018169864,0.041985831,12.37756968,0
16-01-2020 22:00,1311.08,0,0,15995.176,24.77737834,0.018191784,0.04011027,12.52349189,0
16-01-2020 23:00,1249.8618,0,0,15248.31396,24.70676066,0.018254112,0.037576676,12.54222402,0
17-01-2020 00:00,1188.3584,0,0,14497.97248,24.58303223,0.018303329,0.035298348,12.20607108,0
17-01-2020 01:00,1162.343,0,0,14180.5846,24.48053385,0.018331597,0.035415649,12.06636859,0
17-01-2020 02:00,1093.2818,0,0,13338.03796,24.40396525,0.018340201,0.036216736,11.78151475,0
17-01-2020 03:00,1089.9803,0,0,13297.75966,24.32564697,0.018341901,0.039421082,11.31670808,0
17-01-2020 04:00,1083.1773,0,0,13214.76306,24.2550293,0.018304485,0.044944763,10.77019559,0
17-01-2020 05:00,1103.6165,0,0,13464.1213,24.21643473,0.018265093,0.046858469,10.42404599,0
17-01-2020 06:00,1122.3218,0,0,13692.32596,24.24240519,0.018233639,0.047798156,10.32193273,0
17-01-2020 07:00,1203.2635,0,0,14679.8147,25.09700928,0.018480177,0.042841594,12.62765894,0
17-01-2020 08:00,1387.8889,0,0,16932.24458,26.33920695,0.018706939,0.038969676,15.38983985,0
17-01-2020 09:00,1457.415,0,0,17780.463,27.6189209,0.01884777,0.035994213,16.5625827,0
17-01-2020 10:00,1585.2867,0,0,19340.49774,28.81274821,0.018840799,0.035081226,16.73589712,1
17-01-2020 11:00,1635.1119,0,0,19948.36518,29.65701701,0.018974819,0.033550897,16.52748292,1
17-01-2020 12:00,1682.2257,0,0,20523.15354,30.17810465,0.019022414,0.031267802,16.34060161,1
17-01-2020 13:00,1734.0464,0,0,21155.36608,30.36520793,0.019027361,0.030229569,16.16863536,1
17-01-2020 14:00,1754.882,0,0,21409.5604,30.22084961,0.0189922,0.033302307,15.93039346,1
17-01-2020 15:00,1732.6799,0,0,21138.69478,29.78960571,0.01894922,0.035603205,15.63457011,1
17-01-2020 16:00,1609.6208,0,0,19637.37376,29.02114258,0.018987609,0.037947972,15.31522899,1
17-01-2020 17:00,1505.7617,0,0,18370.29274,27.79669596,0.019064438,0.045907339,14.42921249,1
17-01-2020 18:00,1594.3392,0,0,19450.93824,26.42168579,0.018927984,0.049040477,13.66656984,1
17-01-2020 19:00,1630.2435,0,0,19888.9707,25.78724569,0.018694819,0.045914968,14.5107421,1
17-01-2020 20:00,1597.618,0,0,19490.9396,25.44554036,0.01855019,0.042788189,15.01045043,1
17-01-2020 21:00,1580.5389,0,0,19282.57458,25.25906779,0.018378621,0.04121844,15.58382948,1
17-01-2020 22:00,1490.8949,0,0,18188.91778,25.08524984,0.018271066,0.038159053,15.64559339,1
